Number,"Asset Key","Asset Definition",Status,Service,"Access Point"
257950,08:26:97:84:7a:3d,Zyxel,"Not Available",1251697363,
281108,4C:C5:3E:5F:1F:11,Zyxel,"Not Available",1251781759,
263627,08:26:97:7b:49:d1,Zyxel,"Not Available",1538587,
282730,08:26:97:95:12:2b,zyxel,"Not Available",1251788662,
270378,08:26:97:93:50:73,Zyxel,"Not Available",1251706634,
285107,08:26:97:84:B3:91,Zyxel,"Not Available",1251799537,
292565,08:26:97:76:62:72,zyxel,"Not Available",1251819787,
300032,4c:c5:3e:79:d2:84,Zyxel,"Not Available",1251827989,
238518,08:26:97:72:b2:4d,zyxel,"Not Available",1251670757,
245500,08:26:97:7b:79:f5,zyxel,"Not Available",43189,
251011,08:26:97:84:5a:a5,zyxel,"Not Available",1251704317,
273785,08:26:97:93:E0:5B,Zyxel,"Not Available",1251758874,
275241,08:26:97:94:20:b7,Zyxel,"Not Available",1251772167,
300072,4c:c5:3e:72:ce:d1,zyxel,"Not Available",1251832844,
258405,08:26:97:84:b4:51,Zyxel,"Not Available",1251726178,
281459,4C:C5:3E:5F:24:B1,Zyxel,"Not Available",1251783397,
239568,08:26:97:6B:C2:72,zyxel,"Not Available",1251668934,
283586,4C:C5:3E:72:D5:0D,Zyxel,"Not Available",1251790247,
246705,08:26:97:6B:AB:56,zyxel,"Not Available",1251722210,
270685,08:26:97:95:52:33,Zyxel,"Not Available",1251747882,
288256,08:26:97:84:BB:29,Zyxel,"Not Available",1251801684,
251818,08:26:97:84:cb:9d,Zyxel,"Not Available",1251677295,
295846,4C:C5:3E:7A:64:4C,Zyxel,"Not Available",1251822034,
257235,08:26:97:84:ba:69,zyxel,"Not Available",1251718802,
275511,08:26:97:93:DA:07,Zyxel,"Not Available",1251753033,
258781,08:26:97:7B:4B:15,Zyxel,"Not Available",1251728774,
281670,08:26:97:64:50:11,Zyxel,"Not Available",1251778123,
267371,08:26:97:84:C4:C5,Zyxel,"Not Available",1251737155,
283959,4c:c5:3e:72:a0:15,Zyxel,"Not Available",1251792924,
288762,4c:c5:3e:72:e5:09,Zyxel,"Not Available",1251804147,
242996,08:26:97:6B:C4:82,zyxel,"Not Available",1251674639,
267414,08:26:97:95:36:f7,Zyxel,"Not Available",1251742060,
247971,08:26:97:6b:a4:66,zyxel,"Not Available",1251692563,
252116,08:26:97:70:cf:b9,Zyxel,"Not Available",1251708445,
274312,08:26:97:94:d6:4f,Zyxel,"Not Available",1619258,
298258,4c:c5:3e:79:d7:40,zyxel,"Not Available",1251824892,
257292,08:26:97:84:bf:f1,zyxel,"Not Available",1251719194,
275821,08:26:97:94:1b:bf,Zyxel,"Not Available",1251824073,
260907,08:26:97:7b:4f:89,Zyxel,"Not Available",1251729273,
281859,08:26:97:88:E9:7D,Zyxel,"Not Available",1251820270,
243358,98:0D:67:F3:9A:D8,zyxel,"Not Available",1672186,
269232,08:26:97:84:5a:75,Zyxel,"Not Available",1251743757,
250154,08:26:97:7b:67:1d,zyxel,"Not Available",1251694634,
271284,08:26:97:64:E5:5D,Zyxel,"Not Available",1251756436,
291659,4c:c5:3e:72:27:19,Zyxel,"Not Available",1251814371,
252663,08:26:97:84:b7:b1,Zyxel,"Not Available",1251815621,
274557,08:26:97:7b:4c:95,Zyxel,"Not Available",1251767503,
298617,08:26:97:88:EA:0D,Zyxel,"Not Available",1251821279,
257526,08:26:97:84:83:25,Zyxel,"Not Available",1251691222,
276337,4c:c5:3e:5f:2a:c9,zyxel,"Not Available",1251778235,
262152,08:26:97:7c:a8:ad,Zyxel,"Not Available",1251781856,
282069,08:26:97:76:62:4E,zyxel,"Not Available",1251786411,
284541,4C:C5:3E:72:CF:F1,Zyxel,"Not Available",1251783150,
258859,08:26:97:84:cd:7d,Zyxel,"Not Available",1251721993,
267454,08:26:97:84:5f:e5,Zyxel,"Not Available",1251742302,
284008,08:26:97:93:42:63,Zyxel,"Not Available",1251789238,
249905,08:26:97:7B:6D:AD,zyxel,"Not Available",1251671225,
271056,08:26:97:94:62:e7,Zyxel,"Not Available",1251830792,
288873,08:26:97:93:F1:E3,Zyxel,"Not Available",1251804620,
252278,08:26:97:84:88:1d,zyxel,"Not Available",1251704300,
274373,08:26:97:93:4C:2F,Zyxel,"Not Available",1251755201,
298330,4c:c5:3e:72:db:25,zyxel,"Not Available",1251821662,
275881,4c:c5:3e:5f:23:19,Zyxel,"Not Available",1251753417,
260948,08:26:97:93:48:93,Zyxel,"Not Available",1251732363,
281875,08:26:97:88:E9:D1,Zyxel,"Not Available",1251826404,
243450,08:26:97:72:58:DD,zyxel,"Not Available",1251660492,
269277,08:26:97:94:cc:5f,Zyxel,"Not Available",1251744107,
250228,08:26:97:7c:9f:89,Zyxel,"Not Available",1251694815,
291715,4C:C5:3E:72:E1:25,Zyxel,"Not Available",1251815194,
252720,08:26:97:84:c2:c1,zyxel,"Not Available",1251711287,
274604,08:26:97:95:09:07,Zyxel,"Not Available",1251754508,
298705,08:26:97:84:93:2d,Zyxel,"Not Available",1251825651,
280324,4c:c5:3e:5f:0e:3d,zyxel,"Not Available",1251777381,
282131,08:26:97:95:0c:df,Zyxel,"Not Available",1251773744,
234790,08:26:97:6B:AC:0A,zyxel,"Not Available",1251659574,
262226,08:26:97:72:58:71,Zyxel,"Not Available",1251734414,
282295,08:26:97:93:5f:a3,Zyxel,"Not Available",1542812,
243849,08:26:97:7c:65:21,zyxel,"Not Available",1251673269,
269937,08:26:97:95:3b:0b,Zyxel,"Not Available",1565395,
284592,08:26:97:72:ab:21,Zyxel,"Not Available",1251796527,
250581,08:26:97:6b:a4:5a,zyxel,"Not Available",1251658397,
292073,08:26:97:61:48:B3,Zyxel,"Not Available",1251816742,
237577,08:26:97:70:ce:99,zyxel,"Not Available",1641442,
255271,08:26:97:7C:AA:69,Zyxel,"Not Available",1251696651,
274824,4c:c5:3e:5e:ce:71,Zyxel,"Not Available",1251760008,
299433,08:26:97:93:5b:fb,Zyxel,"Not Available",1251829860,
257864,08:26:97:89:5f:79,Zyxel,"Not Available",1251717361,
281051,4c:c5:3e:5f:11:55,zyxel,"Not Available",1251775906,
263291,08:26:97:95:55:4B,Zyxel,"Not Available",1251647713,
282639,08:26:97:95:54:13,zyxel,"Not Available",1251782538,
270275,08:26:97:94:69:3b,zyxel,"Not Available",1251747910,
284983,4C:C5:3E:72:A0:39,Zyxel,"Not Available",1251799067,
250852,08:26:97:7B:48:ED,Zyxel,"Not Available",1251703403,
271946,08:26:97:93:50:1F,Zyxel,"Not Available",1251755210,
292473,4C:C5:3E:72:20:4D,Zyxel,"Not Available",1251815003,
275144,4c:c5:3e:5e:d6:09,Zyxel,"Not Available",1251760620,
299824,08:26:97:84:cf:45,Zyxel,"Not Available",1251831611,
250896,08:26:97:7b:4e:d5,zyxel,"Not Available",1251703734,
256617,08:26:97:72:56:e5,zyxel,"Not Available",1251714968,
258155,08:26:97:84:CC:BD,Zyxel,"Not Available",1251752779,
239466,08:26:97:70:d2:ad,zyxel,"Not Available",1251649455,
282978,08:26:97:93:5a:27,Zyxel,"Not Available",1251773298,
246611,08:26:97:72:52:89,zyxel,"Not Available",1251687383,
270599,08:26:97:64:ec:59,Zyxel,"Not Available",1251750800,
251689,08:26:97:84:cf:5d,zyxel,"Not Available",1251705982,
273998,4c:c5:3e:5e:cb:f5,Zyxel,"Not Available",1251763736,
292899,08:26:97:94:2A:A7,Zyxel,"Not Available",1251817410,
256942,08:26:97:89:63:75,zyxel,"Not Available",1251716032,
275423,08:26:97:95:0d:93,Zyxel,"Not Available",1251765204,
258703,08:26:97:84:8d:99,Zyxel,"Not Available",1251710688,
281620,4C:C5:3E:5F:09:C9,Zyxel,"Not Available",1251779011,
242649,08:26:97:72:59:0D,zyxel,"Not Available",1251658578,
265042,08:26:97:94:cb:0F,Zyxel,"Not Available",1251741044,
283870,08:26:97:93:55:53,Zyxel,"Not Available",1251787299,
270921,08:26:97:94:d0:67,zyxel,"Not Available",1251753828,
288611,4C:C5:3E:5F:1C:35,Zyxel,"Not Available",1251801277,
274234,08:26:97:94:19:DF,Zyxel,"Not Available",1251759915,
298092,08:26:97:88:EA:01,Zyxel,"Not Available",1251819970,
246988,08:26:97:70:C8:A5,zyxel,"Not Available",1251692155,
252040,08:26:97:84:64:11,zyxel,"Not Available",1251708214,
274244,08:26:97:94:69:ef,Zyxel,"Not Available",1251762825,
257221,08:26:97:7B:5F:CD,Zyxel,"Not Available",1251716849,
275725,4C:C5:3E:5F:16:E9,Zyxel,"Not Available",1251766081,
259028,08:26:97:7c:68:8d,Zyxel,"Not Available",1251731285,
281829,08:26:97:64:6C:CD,Zyxel,"Not Available",1251782257,
243252,08:26:97:70:c8:69,zyxel,"Not Available",1251678310,
269148,08:26:97:94:cf:9b,Zyxel,"Not Available",1251740698,
284153,4C:C5:3E:72:D0:21,Zyxel,"Not Available",1251794220,
250069,08:26:97:7b:78:a5,Zyxel,"Not Available",1251694133,
271203,08:26:97:93:4A:67,Zyxel,"Not Available",1251746756,
291557,4c:c5:3e:72:9f:25,Zyxel,"Not Available",1251813544,
252573,08:26:97:84:59:25,zyxel,"Not Available",1251710440,
274485,08:26:97:93:e1:57,Zyxel,"Not Available",1251767149,
298480,4C:C5:3E:7A:70:10,Zyxel,"Not Available",1251826116,
257468,08:26:97:84:CD:F5,Zyxel,"Not Available",1251714217,
276279,08:26:97:84:92:D9,Zyxel,"Not Available",1251774384,
261640,08:26:97:84:5C:01,Zyxel,"Not Available",1251720356,
269414,08:26:97:84:C4:7D,Zyxel,"Not Available",1251734678,
284463,4C:C5:3E:72:20:35,Zyxel,"Not Available",1251791173,
298922,4C:C5:3E:7A:95:E4,Zyxel,"Not Available",1251758774,
243666,08:26:97:70:CC:41,zyxel,"Not Available",1251681337,
250448,08:26:97:7c:a7:75,Zyxel,"Not Available",1251696470,
271497,08:26:97:95:5b:ff,Zyxel,"Not Available",1251749109,
254922,08:26:97:84:c0:99,zyxel,"Not Available",1251712018,
274735,08:26:97:8A:02:8D,Zyxel,"Not Available",1251729919,
298958,08:26:97:76:61:9d,Zyxel,"Not Available",1251828873,
280946,4C:C5:3E:5F:1E:15,Zyxel,"Not Available",1251781229,
263192,08:26:97:95:59:8f,zyxel,"Not Available",1251735265,
282475,08:26:97:95:07:B7,Zyxel,"Not Available",1251787206,
244116,08:26:97:72:ad:85,zyxel,"Not Available",1613749,
270181,08:26:97:7B:60:8D,Zyxel,"Not Available",1251745506,
284821,08:26:97:93:ef:d3,Zyxel,"Not Available",1251795549,
250715,08:26:97:70:d2:29,zyxel,"Not Available",1251657639,
271784,08:26:97:94:C9:8F,Zyxel,"Not Available",1251760118,
292282,08:26:97:84:c5:e5,Zyxel,"Not Available",1251817872,
274976,08:26:97:95:06:af,Zyxel,"Not Available",1251770099,
299618,4c:c5:3e:7a:9b:cc,Zyxel,"Not Available",1251828044,
257998,08:26:97:84:5c:31,zyxel,"Not Available",1251704497,
281139,08:26:97:93:d8:ab,Zyxel,"Not Available",1251781838,
263682,08:26:97:84:CB:85,Zyxel,"Not Available",1251737879,
282786,4C:C5:3E:5F:45:E1,Zyxel,"Not Available",1251785436,
285155,4C:C5:3E:5E:B7:0D,Zyxel,"Not Available",1251799813,
239012,08:26:97:70:d3:19,zyxel,"Not Available",1563018,
263719,08:26:97:95:55:6f,Zyxel,"Not Available",1251732751,
245560,08:26:97:6B:A2:86,zyxel,"Not Available",1251685332,
270469,08:26:97:84:c9:d5,Zyxel,"Not Available",1251746090,
273869,08:26:97:93:E0:1F,Zyxel,"Not Available",1251762807,
292666,4c:c5:3e:72:d1:05,Zyxel,"Not Available",1251820205,
297962,08:26:97:93:5F:07,Zyxel,"Not Available",1251823033,
275301,08:26:97:89:57:f9,Zyxel,"Not Available",1251772757,
300122,4C:C5:3E:72:DD:29,Zyxel,"Not Available",1251832779,
239627,98:0d:67:f3:a4:68,zyxel,"Not Available",1251702798,
264786,08:26:97:84:7c:e9,Zyxel,"Not Available",1251734754,
246764,08:26:97:7b:78:e1,zyxel,"Not Available",1251662066,
270739,08:26:97:84:a9:65,Zyxel,"Not Available",1251751948,
288361,4C:C5:3E:72:DB:01,Zyxel,"Not Available",1251745826,
274124,08:26:97:72:57:09,Zyxel,"Not Available",1251764513,
297884,08:26:97:94:2A:23,Zyxel,"Not Available",1251822468,
275584,4c:c5:3e:5f:0d:89,Zyxel,"Not Available",1251774738,
258843,08:26:97:84:C4:E9,Zyxel,"Not Available",1251725524,
281750,08:26:97:93:60:03,Zyxel,"Not Available",1251823003,
283997,08:26:97:94:D4:FF,Zyxel,"Not Available",1251781198,
258062,08:26:97:7b:7a:cd,Zyxel,"Not Available",1251712226,
239240,08:26:97:72:a6:29,zyxel,"Not Available",1251672019,
264188,08:26:97:89:64:b9,Zyxel,"Not Available",1251735644,
245638,08:26:97:7b:7a:3d,zyxel,"Not Available",1417141,
270511,08:26:97:7B:64:4D,Zyxel,"Not Available",1251750035,
288066,4C:C5:3E:72:DB:0D,Zyxel,"Not Available",1251800408,
251596,08:26:97:84:8f:e5,zyxel,"Not Available",1251704795,
292756,4C:C5:3E:7A:65:F0,Zyxel,"Not Available",1251820777,
256870,08:26:97:89:60:15,zyxel,"Not Available",1251705427,
275359,08:26:97:94:15:b3,Zyxel,"Not Available",1251764471,
300295,4C:C5:3E:7A:96:08,zyxel,"Not Available",1251833877,
258641,08:26:97:84:C1:59,Zyxel,"Not Available",1251725593,
281574,08:26:97:93:de:ff,zyxel,"Not Available",1251778679,
240533,08:26:97:72:a5:c9,zyxel,"Not Available",1400774,
264843,08:26:97:84:7c:7d,Zyxel,"Not Available",1251739777,
283760,4c:c5:3e:5f:3e:9d,Zyxel,"Not Available",1468672,
246822,98:0d:67:f3:7b:94,zyxel,"Not Available",1251673112,
288481,4c:c5:3e:72:9b:f5,Zyxel,"Not Available",1251801010,
274161,08:26:97:93:e1:93,Zyxel,"Not Available",1251764687,
297984,4C:C5:3E:79:D8:D8,Zyxel,"Not Available",1251818127,
281784,08:26:97:93:e5:cb,zyxel,"Not Available",1251773233,
257166,08:26:97:89:59:CD,zyxel,"Not Available",1251718225,
258943,08:26:97:7b:48:d5,Zyxel,"Not Available",1251730378,
281807,08:26:97:64:6C:9D,Zyxel,"Not Available",1251800194,
243163,08:26:97:6B:A2:FE,zyxel,"Not Available",1251677640,
267494,08:26:97:95:3c:2b,zyxel,"Not Available",1251737511,
284087,4c:c5:3e:72:a0:99,Zyxel,"Not Available",1251793850,
249968,08:26:97:7B:47:0D,zyxel,"Not Available",1251687726,
271127,08:26:97:93:4e:33,Zyxel,"Not Available",1251760595,
288951,08:26:97:93:EC:A3,Zyxel,"Not Available",1251804477,
274410,08:26:97:76:55:df,zyxel,"Not Available",1251766168,
298413,4c:c5:3e:72:db:cd,Zyxel,"Not Available",1251825689,
257398,08:26:97:89:65:25,zyxel,"Not Available",1251706127,
275970,08:26:97:84:93:09,Zyxel,"Not Available",1251777162,
260996,08:26:97:7C:A1:09,Zyxel,"Not Available",1251732721,
243515,08:26:97:7C:A2:05,zyxel,"Not Available",1251680466,
250333,08:26:97:7b:49:71,zyxel,"Not Available",1251661539,
271394,08:26:97:84:be:dd,Zyxel,"Not Available",1251757650,
291779,4c:c5:3e:72:92:b9,Zyxel,"Not Available",1251815031,
274643,08:26:97:94:D2:3B,Zyxel,"Not Available",1251765659,
298776,4C:C5:3E:72:99:F1,Zyxel,"Not Available",1251827866,
250348,08:26:97:7b:6a:71,zyxel,"Not Available",1251697405,
234948,08:26:97:72:a7:b5,zyxel,"Not Available",1251666484,
254845,08:26:97:72:ac:c5,zyxel,"Not Available",1251711633,
257675,08:26:97:7c:9e:21,Zyxel,"Not Available",1251711399,
280386,08:26:97:93:4a:bb,Zyxel,"Not Available",1251779177,
262263,08:26:97:88:E8:E1,Zyxel,"Not Available",1251734695,
282370,08:26:97:95:33:4f,Zyxel,"Not Available",1251773442,
243971,08:26:97:6b:a0:9a,zyxel,"Not Available",1251683435,
270101,08:26:97:94:C9:5f,Zyxel,"Not Available",1251738270,
284652,4C:C5:3E:72:24:CD,Zyxel,"Not Available",1251797020,
250634,08:26:97:7c:a6:c1,Zyxel,"Not Available",1251674063,
271692,08:26:97:94:6C:23,Zyxel,"Not Available",1251721969,
292164,08:26:97:93:EF:43,Zyxel,"Not Available",1251817260,
238409,98:0d:67:f3:68:d4,zyxel,"Not Available",1251654959,
255321,08:26:97:84:59:79,zyxel,"Not Available",1251687425,
274905,08:26:97:95:0b:8f,Zyxel,"Not Available",1251755069,
257925,98:0D:67:F3:6C:70,Zyxel,"Not Available",1251685028,
263412,08:26:97:84:AB:ED,Zyxel,"Not Available",1251736788,
282695,4c:c5:3e:5e:af:69,Zyxel,"Not Available",1251788415,
245326,08:26:97:7B:61:65,zyxel,"Not Available",1251686694,
270337,08:26:97:84:AC:41,Zyxel,"Not Available",1251748411,
285075,08:26:97:64:4A:89,Zyxel,"Not Available",1251792923,
272254,08:26:97:95:0a:1b,Zyxel,"Not Available",1251761528,
292544,4C:C5:3E:72:D0:75,Zyxel,"Not Available",1251819605,
299976,4c:c5:3e:79:cf:f0,Zyxel,"Not Available",1251832237,
245473,08:26:97:72:a6:41,zyxel,"Not Available",1251687046,
250989,08:26:97:84:CF:2D,zyxel,"Not Available",1251704114,
272397,08:26:97:88:ec:05,Zyxel,"Not Available",1251761860,
256704,08:26:97:89:63:81,zyxel,"Not Available",1251712155,
275215,08:26:97:72:57:39,Zyxel,"Not Available",1251771973,
258229,08:26:97:84:CB:25,Zyxel,"Not Available",1251715445,
281428,08:26:97:84:5a:f9,Zyxel,"Not Available",1251774184,
264636,08:26:97:84:CA:D1,Zyxel,"Not Available",1251739465,
283009,08:26:97:95:12:5b,zyxel,"Not Available",1251794653,
246666,08:26:97:70:c8:45,zyxel,"Not Available",1251689693,
270651,08:26:97:84:c7:dd,Zyxel,"Not Available",1251745244,
288239,4C:C5:3E:72:DA:E9,Zyxel,"Not Available",1251801553,
274056,08:26:97:88:df:b1,Zyxel,"Not Available",1251738591,
295789,4c:c5:3e:7a:ca:a0,Zyxel,"Not Available",1251816582,
257023,08:26:97:89:60:69,Zyxel,"Not Available",1251717483,
275490,08:26:97:94:19:4f,Zyxel,"Not Available",1251765373,
258746,08:26:97:7C:6A:25,Zyxel,"Not Available",1251728215,
281655,08:26:97:65:59:79,Zyxel,"Not Available",1251784454,
283940,4C:C5:3E:72:92:59,Zyxel,"Not Available",1251785813,
288718,4c:c5:3e:72:22:d5,Zyxel,"Not Available",1251800892,
298167,4C:C5:3E:72:E2:C9,Zyxel,"Not Available",1251820500,
242974,08:26:97:61:4C:DF,zyxel,"Not Available",1251676506,
247031,08:26:97:70:C5:8D,zyxel,"Not Available",1251667943,
270994,08:26:97:7B:6D:7D,Zyxel,"Not Available",1251748417,
252088,08:26:97:84:cb:55,Zyxel,"Not Available",1251675647,
298199,08:26:97:93:f2:97,Zyxel,"Not Available",1251822099,
257269,08:26:97:84:C0:5D,zyxel,"Not Available",1251719063,
275808,08:26:97:72:4F:65,Zyxel,"Not Available",1251776091,
260896,08:26:97:7b:48:21,Zyxel,"Not Available",1251726085,
281849,08:26:97:93:d8:6f,Zyxel,"Not Available",1251785243,
243322,98:0d:67:f2:fa:dc,zyxel,"Not Available",1644103,
269213,08:26:97:95:51:BB,Zyxel,"Not Available",1251743566,
250120,98:0d:67:f2:fc:bc,zyxel,"Not Available",1251597677,
271260,08:26:97:8a:01:e5,Zyxel,"Not Available",1251756351,
252646,08:26:97:84:7b:a5,zyxel,"Not Available",1251685626,
274541,08:26:97:94:D6:97,Zyxel,"Not Available",1251767429,
298584,4C:C5:3E:72:DD:05,Zyxel,"Not Available",1251799600,
257506,08:26:97:84:5c:3d,zyxel,"Not Available",1251692833,
276320,08:26:97:93:e4:0f,Zyxel,"Not Available",1251778029,
262116,08:26:97:7B:47:25,Zyxel,"Not Available",1251729113,
282037,08:26:97:93:D8:63,Zyxel,"Not Available",1251785731,
114165,08:26:97:68:39:79,zyxel,"Not Available",1251713341,
243771,08:26:97:7b:70:35,zyxel,"Not Available",1251682201,
269546,08:26:97:84:CA:71,Zyxel,"Not Available",1251745553,
250516,08:26:97:72:ae:ed,zyxel,"Not Available",1251667940,
271575,08:26:97:7b:60:b1,Zyxel,"Not Available",1251758741,
291971,4C:C5:3E:72:D0:99,Zyxel,"Not Available",1251816179,
236989,08:26:97:70:CC:AD,zyxel,"Not Available",1251668441,
255126,08:26:97:7b:7b:81,zyxel,"Not Available",1251705738,
274763,08:26:97:93:E4:CF,Zyxel,"Not Available",1251761463,
299017,08:26:97:93:eb:9b,Zyxel,"Not Available",1251824025,
257795,08:26:97:61:4F:C7,Zyxel,"Not Available",1251722473,
280982,4c:c5:3e:5f:0e:49,zyxel,"Not Available",1251778467,
263238,08:26:97:7b:64:65,Zyxel,"Not Available",1251735716,
282549,08:26:97:93:E6:AF,Zyxel,"Not Available",1251780438,
244928,08:26:97:6B:A4:4E,zyxel,"Not Available",1251680586,
284887,08:26:97:93:F2:07,Zyxel,"Not Available",1251798450,
250763,08:26:97:7B:43:95,zyxel,"Not Available",1251686469,
292362,4C:C5:3E:72:D0:A5,Zyxel,"Not Available",1251818275,
255455,08:26:97:84:b6:c1,zyxel,"Not Available",1251709476,
275029,08:26:97:95:0E:5F,Zyxel,"Not Available",1251770506,
258035,98:0D:67:F2:F2:A8,Zyxel,"Not Available",1251723781,
281190,4C:C5:3E:5F:0C:8D,Zyxel,"Not Available",1251777780,
269248,08:26:97:8d:87:ee,Zyxel,"Not Available",1251733275,
284273,4c:c5:3e:72:22:a5,Zyxel,"Not Available",1251790089,
250186,08:26:97:7B:47:55,zyxel,"Not Available",1251694390,
271316,08:26:97:95:35:0b,Zyxel,"Not Available",1251736625,
291696,4c:c5:3e:72:93:19,Zyxel,"Not Available",1251813850,
252686,08:26:97:84:5b:4d,zyxel,"Not Available",1251677698,
274572,08:26:97:94:6b:cf,zyxel,"Not Available",1251759145,
298643,4c:c5:3e:7a:72:44,Zyxel,"Not Available",1251827228,
257544,08:26:97:84:b1:99,Zyxel,"Not Available",1251720917,
276392,4C:C5:3E:5F:07:59,Zyxel,"Not Available",1251773999,
282091,08:26:97:7c:a4:21,Zyxel,"Not Available",1251773330,
234708,08:26:97:6b:a1:c6,zyxel,"Not Available",1251660313,
257564,08:26:97:84:62:E5,Zyxel,"Not Available",1251710875,
262208,08:26:97:7C:6A:01,Zyxel,"Not Available",1251734061,
243824,08:26:97:7b:6d:d1,zyxel,"Not Available",1251657312,
269735,08:26:97:95:34:9f,Zyxel,"Not Available",1251745959,
284570,4c:c5:3e:72:23:05,Zyxel,"Not Available",1251795303,
250568,08:26:97:7b:7b:b1,zyxel,"Not Available",1251697275,
292045,4c:c5:3e:79:d7:7c,zyxel,"Not Available",1251813759,
237555,08:26:97:61:56:87,zyxel,"Not Available",1251669003,
255245,08:26:97:84:C8:79,zyxel,"Not Available",1251712695,
274806,4C:C5:3E:5F:41:C1,Zyxel,"Not Available",1251769193,
299075,4c:c5:3e:7a:68:90,Zyxel,"Not Available",1251826157,
257846,08:26:97:84:8a:09,Zyxel,"Not Available",1251801710,
281030,4C:C5:3E:5F:18:69,Zyxel,"Not Available",1251781261,
263272,98:0d:67:f3:6b:8c,Zyxel,"Not Available",1251736055,
282627,4C:C5:3E:5E:AF:15,Zyxel,"Not Available",1251795057,
244965,08:26:97:6B:A7:C6,zyxel,"Not Available",1251680173,
270254,08:26:97:94:C9:53,Zyxel,"Not Available",1251747074,
284958,4C:C5:3E:72:25:D5,Zyxel,"Not Available",1251795587,
250822,08:26:97:84:85:05,zyxel,"Not Available",1251703051,
271930,08:26:97:95:05:3b,Zyxel,"Not Available",1251761058,
292445,08:26:97:95:32:a7,zyxel,"Not Available",1251819042,
275103,08:26:97:94:64:37,zyxel,"Not Available",1251768124,
281238,08:26:97:93:46:0b,Zyxel,"Not Available",1251781144,
256585,08:26:97:7B:73:65,Zyxel,"Not Available",1251695428,
258128,08:26:97:84:8E:41,Zyxel,"Not Available",1251724734,
281260,08:26:97:94:d3:d3,Zyxel,"Not Available",1251782429,
239371,08:26:97:61:51:17,zyxel,"Not Available",1251827365,
282956,4c:c5:3e:72:d4:71,Zyxel,"Not Available",1251789895,
246523,08:26:97:7b:6a:1d,zyxel,"Not Available",1251688925,
270579,08:26:97:95:12:D3,Zyxel,"Not Available",1251750403,
288146,08:26:97:93:46:77,Zyxel,"Not Available",1251800757,
251658,08:26:97:84:c2:61,zyxel,"Not Available",1251675742,
273967,08:26:97:95:0d:57,Zyxel,"Not Available",1251753325,
292863,4c:c5:3e:79:d7:b8,zyxel,"Not Available",1251818961,
256925,08:26:97:84:bb:1d,zyxel,"Not Available",1251713906,
275404,08:26:97:7b:44:9d,Zyxel,"Not Available",1251773418,
300348,4c:c5:3e:79:d2:18,zyxel,"Not Available",1251834100,
258678,08:26:97:84:CD:05,Zyxel,"Not Available",1251727862,
281600,4C:C5:3E:5F:24:BD,Zyxel,"Not Available",1251784189,
242594,08:26:97:72:52:ad,zyxel,"Not Available",1251673518,
264999,08:26:97:84:A9:A1,Zyxel,"Not Available",1251733363,
